id,label
10182.jpg,4.534845e-08
10183.jpg,0.9999995
10184.jpg,0.9999989
10185.jpg,0.99978644
10186.jpg,0.00030656005
10187.jpg,4.3821598e-07
10188.jpg,5.150526e-08
10189.jpg,0.008218064
1019.jpg,1.2538781e-07
10190.jpg,0.9991819
10191.jpg,7.0117844e-06
10192.jpg,1.7629875e-06
10193.jpg,1.8131908e-09
10194.jpg,4.4766016e-06
10195.jpg,0.0011024021
10196.jpg,0.99887186
10197.jpg,3.7788942e-07
10198.jpg,0.99999857
10199.jpg,0.9999999
102.jpg,8.1244e-06
1020.jpg,0.000807549
10200.jpg,0.9999914
10201.jpg,3.0024825e-05
10202.jpg,0.99999774
10203.jpg,0.004990581
10204.jpg,0.99993455
10205.jpg,0.9996381
10206.jpg,2.4631936e-07
10207.jpg,3.0389756e-08
10208.jpg,8.8386565e-05
10209.jpg,1.0
1021.jpg,0.6189298
10210.jpg,1.3775295e-07
10211.jpg,0.99962544
10212.jpg,2.5665077e-09
10213.jpg,1.0
10214.jpg,2.8351934e-08
10215.jpg,3.676849e-05
10216.jpg,3.2284578e-07
10217.jpg,0.9998441
10218.jpg,1.6748462e-06
10219.jpg,0.99525213
1022.jpg,5.4287312e-08
10220.jpg,0.9990715
10221.jpg,1.4708934e-05
10222.jpg,0.9989403
10223.jpg,5.7634443e-05
10224.jpg,0.7043424
10225.jpg,6.0352346e-07
10226.jpg,8.214839e-07
10227.jpg,0.0002663793
10228.jpg,1.0
10229.jpg,1.0
1023.jpg,4.3526006e-07
10230.jpg,0.9976629
10231.jpg,0.99983954
10232.jpg,0.9973368
10233.jpg,2.450635e-06
10234.jpg,0.69219494
10235.jpg,3.745519e-08
10236.jpg,1.948983e-06
10237.jpg,2.156614e-07
10238.jpg,0.72693825
10239.jpg,0.99934596
1024.jpg,9.969052e-07
10240.jpg,0.80481887
10241.jpg,0.9999999
10242.jpg,7.464413e-08
10243.jpg,0.9999938
10244.jpg,8.137532e-05
10245.jpg,0.9998466
10246.jpg,0.99958605
10247.jpg,0.99999535
10248.jpg,1.5093663e-07
10249.jpg,5.00709e-07
1025.jpg,0.9999938
10250.jpg,0.16624531
10251.jpg,3.526538e-08
10252.jpg,0.016384142
10253.jpg,2.4982472e-07
10254.jpg,0.97698236
10255.jpg,0.9999684
10256.jpg,0.9994469
10257.jpg,9.7909695e-05
10258.jpg,7.3465566e-07
10259.jpg,0.9999988
1026.jpg,6.368857e-07
10260.jpg,0.000960266
10261.jpg,3.256222e-07
10262.jpg,7.1866197e-07
10263.jpg,1.0
10264.jpg,0.99998796
10265.jpg,1.0
10266.jpg,0.9999597
10267.jpg,2.649867e-09
10268.jpg,0.9999982
10269.jpg,0.19982408
1027.jpg,0.053997677
10270.jpg,0.9997116
10271.jpg,0.9966679
10272.jpg,0.9999783
10273.jpg,7.9808797e-07
10274.jpg,0.0001706323
10275.jpg,4.964473e-07
10276.jpg,0.9993093
10277.jpg,9.560729e-07
10278.jpg,6.1457583e-10
10279.jpg,0.99440813
1028.jpg,0.999998
10280.jpg,0.9957787
10281.jpg,6.73387e-06
10282.jpg,0.45993295
10283.jpg,5.6988506e-07
10284.jpg,0.9999987
10285.jpg,0.0009544993
10286.jpg,0.07288074
10287.jpg,0.99999046
10288.jpg,2.9970386e-07
10289.jpg,0.9998791
1029.jpg,0.99999774
10290.jpg,2.2323068e-08
10291.jpg,1.0231244e-05
10292.jpg,0.99996746
10293.jpg,0.9999989
10294.jpg,0.00056640286
10295.jpg,2.2248696e-06
10296.jpg,9.830795e-07
10297.jpg,0.9999578
10298.jpg,0.5326788
10299.jpg,9.523846e-07
103.jpg,4.464077e-06
1030.jpg,1.0
10300.jpg,0.99125457
10301.jpg,1.2558999e-06
10302.jpg,0.99961567
10303.jpg,0.9904213
10304.jpg,0.00017876204
10305.jpg,5.249099e-06
10306.jpg,0.91820914
10307.jpg,0.9999629
10308.jpg,0.9997851
10309.jpg,0.9999993
1031.jpg,0.51440185
10310.jpg,0.99999917
10311.jpg,0.9999963
10312.jpg,8.5380645e-09
10313.jpg,0.99999106
10314.jpg,2.011176e-06
10315.jpg,0.95164865
10316.jpg,0.9927428
10317.jpg,0.96123034
10318.jpg,0.0009805448
10319.jpg,7.7925115e-06
1032.jpg,9.900497e-08
10320.jpg,0.991495
10321.jpg,0.00017340436
10322.jpg,0.99998987
10323.jpg,5.065328e-06
10324.jpg,0.99992096
10325.jpg,0.980988
10326.jpg,0.9995535
10327.jpg,0.9999999
10328.jpg,0.9999405
10329.jpg,0.9999771
1033.jpg,2.3745775e-07
10330.jpg,1.236521e-06
10331.jpg,0.999271
10332.jpg,6.801376e-09
10333.jpg,5.7505247e-07
10334.jpg,0.9968016
10335.jpg,1.1479493e-06
10336.jpg,3.7904178e-05
10337.jpg,0.00025731217
10338.jpg,0.999701
10339.jpg,9.782447e-08
1034.jpg,0.9999316
10340.jpg,0.9999838
10341.jpg,2.8928867e-05
10342.jpg,0.9987771
10343.jpg,1.0
10344.jpg,4.214945e-08
10345.jpg,0.19228217
10346.jpg,0.99999714
10347.jpg,0.020123702
10348.jpg,0.98965734
10349.jpg,0.9672617
1035.jpg,0.9999956
10350.jpg,0.9998388
10351.jpg,0.9999677
10352.jpg,0.5146462
10353.jpg,1.0
10354.jpg,0.9999573
10355.jpg,5.7625314e-08
10356.jpg,2.1865028e-06
10357.jpg,0.99999845
10358.jpg,0.04897642
10359.jpg,1.8270268e-05
1036.jpg,1.0
10360.jpg,0.999572
10361.jpg,0.99906355
10362.jpg,5.8058663e-07
10363.jpg,0.9999951
10364.jpg,0.00091465417
10365.jpg,0.99974126
10366.jpg,0.94808376
10367.jpg,0.99989665
10368.jpg,0.9999968
10369.jpg,0.9999739
1037.jpg,0.99613416
10370.jpg,0.9985361
10371.jpg,0.9999616
10372.jpg,0.99999964
10373.jpg,0.0033683074
10374.jpg,3.7947555e-07
10375.jpg,2.9191977e-05
10376.jpg,0.99999976
10377.jpg,0.9999999
10378.jpg,0.9999957
10379.jpg,0.8030476
1038.jpg,0.99837303
10380.jpg,3.3491084e-08
10381.jpg,1.3830159e-07
10382.jpg,5.067015e-10
10383.jpg,0.9999995
10384.jpg,5.464871e-06
10385.jpg,3.076916e-08
10386.jpg,0.9968533
10387.jpg,1.0
10388.jpg,0.9999982
10389.jpg,0.28345644
1039.jpg,0.9990227
10390.jpg,0.0002449847
10391.jpg,3.5471447e-05
10392.jpg,0.99999964
10393.jpg,3.4480254e-06
10394.jpg,4.2846457e-07
10395.jpg,0.004602135
10396.jpg,0.00013162386
10397.jpg,1.0
10398.jpg,0.9999747
10399.jpg,5.494012e-05
104.jpg,0.99974114
1040.jpg,8.251777e-05
10400.jpg,8.024428e-06
10401.jpg,2.4906507e-08
10402.jpg,0.6313783
10403.jpg,0.89731723
10404.jpg,0.9999075
10405.jpg,1.0
10406.jpg,0.9999964
10407.jpg,0.9999999
10408.jpg,0.90003145
10409.jpg,0.9990237
1041.jpg,0.9737275
10410.jpg,1.0
10411.jpg,0.99999964
10412.jpg,1.0
10413.jpg,7.2576416e-09
10414.jpg,2.972341e-07
10415.jpg,0.0014112601
10416.jpg,1.017253e-05
10417.jpg,1.6697032e-07
10418.jpg,9.4174895e-05
10419.jpg,0.9998067
1042.jpg,1.0
10420.jpg,0.97180533
10421.jpg,1.0
10422.jpg,0.9999999
10423.jpg,0.99835277
10424.jpg,7.6736896e-08
10425.jpg,0.9999013
10426.jpg,0.9995988
10427.jpg,5.083506e-07
10428.jpg,0.99999595
10429.jpg,1.4982867e-05
1043.jpg,0.9999882
10430.jpg,0.029125862
10431.jpg,3.043746e-05
10432.jpg,0.98735887
10433.jpg,5.032965e-05
10434.jpg,0.9999995
10435.jpg,0.9999943
10436.jpg,0.9997874
10437.jpg,0.006605467
10438.jpg,7.567666e-06
10439.jpg,7.324591e-08
1044.jpg,2.9111533e-09
10440.jpg,0.9993892
10441.jpg,0.9998965
10442.jpg,0.014037164
10443.jpg,0.9999908
10444.jpg,0.00030625623
10445.jpg,8.583097e-09
10446.jpg,0.999998
10447.jpg,0.9784313
10448.jpg,0.9999964
10449.jpg,0.99932396
1045.jpg,1.7354411e-08
10450.jpg,0.8996492
10451.jpg,0.99993455
10452.jpg,0.9997445
10453.jpg,0.9986368
10454.jpg,1.64209e-05
10455.jpg,8.312352e-06
10456.jpg,1.9915606e-05
10457.jpg,9.2947477e-07
10458.jpg,0.99974066
10459.jpg,0.99920124
1046.jpg,1.0
10460.jpg,4.2084317e-05
10461.jpg,0.9999974
10462.jpg,0.9999002
10463.jpg,0.048269257
10464.jpg,0.99999905
10465.jpg,0.99577785
10466.jpg,1.9908781e-07
10467.jpg,0.99978715
10468.jpg,0.99545455
10469.jpg,1.9570534e-06
1047.jpg,1.0719922e-06
10470.jpg,0.99997663
10471.jpg,0.99998903
10472.jpg,0.98924017
10473.jpg,0.99994373
10474.jpg,1.2426096e-07
10475.jpg,1.9217927e-09
10476.jpg,0.9999994
10477.jpg,1.0282049e-06
10478.jpg,0.99816763
10479.jpg,2.2636751e-08
1048.jpg,0.99999845
10480.jpg,3.6033194e-07
10481.jpg,3.6659333e-09
10482.jpg,0.9999969
10483.jpg,6.284716e-06
10484.jpg,1.0
10485.jpg,0.24818388
10486.jpg,0.9999994
10487.jpg,0.99949265
10488.jpg,0.99999785
10489.jpg,0.9803625
1049.jpg,0.98574406
10490.jpg,0.99794286
10491.jpg,0.9999999
10492.jpg,5.8452915e-05
10493.jpg,1.0
10494.jpg,0.01813284
10495.jpg,0.9978231
10496.jpg,0.99992716
10497.jpg,3.1410283e-07
10498.jpg,1.3691017e-09
10499.jpg,0.99999714
105.jpg,0.051524624
1050.jpg,0.5025137
10500.jpg,0.9999962
10501.jpg,0.00027973478
10502.jpg,7.3987565e-08
10503.jpg,0.9999969
10504.jpg,0.0004094578
10505.jpg,0.9999672
10506.jpg,9.073912e-09
10507.jpg,0.015048295
10508.jpg,0.99880934
10509.jpg,0.9973254
1051.jpg,0.998425
10510.jpg,0.99999774
10511.jpg,0.9999893
10512.jpg,0.9999831
10513.jpg,0.9999943
10514.jpg,2.8373088e-06
10515.jpg,0.9999703
10516.jpg,3.5916644e-05
10517.jpg,0.9999999
10518.jpg,0.99999774
10519.jpg,5.0862695e-08
1052.jpg,0.9999969
10520.jpg,1.0253731e-06
10521.jpg,0.9984664
10522.jpg,0.9999825
10523.jpg,9.085056e-06
10524.jpg,3.3030494e-07
10525.jpg,0.9999356
10526.jpg,0.9999958
10527.jpg,0.9950198
10528.jpg,2.5046431e-06
10529.jpg,1.0
1053.jpg,0.9999926
10530.jpg,0.00070043065
10531.jpg,2.2530356e-08
10532.jpg,4.626078e-07
10533.jpg,0.985262
10534.jpg,1.905343e-09
10535.jpg,0.9161444
10536.jpg,0.96184796
10537.jpg,0.99165374
10538.jpg,0.9924602
10539.jpg,0.99999976
1054.jpg,3.1417766e-08
10540.jpg,1.618514e-07
10541.jpg,0.99951935
10542.jpg,4.409968e-07
10543.jpg,0.99995875
10544.jpg,0.99999976
10545.jpg,0.99808466
10546.jpg,0.99992585
10547.jpg,0.99974245
10548.jpg,0.0012850735
10549.jpg,0.9999994
1055.jpg,0.99758995
10550.jpg,0.9995065
10551.jpg,0.9953939
10552.jpg,1.55584e-05
10553.jpg,3.4596718e-07
10554.jpg,0.5975009
10555.jpg,1.0
10556.jpg,0.99999774
10557.jpg,0.042123474
10558.jpg,0.9998504
10559.jpg,7.3773903e-09
1056.jpg,0.99994206
10560.jpg,0.9999865
10561.jpg,0.9990845
10562.jpg,0.9999989
10563.jpg,0.9940011
10564.jpg,0.999718
10565.jpg,6.581996e-08
10566.jpg,2.741703e-06
10567.jpg,0.99802506
10568.jpg,8.966265e-09
10569.jpg,6.306198e-09
1057.jpg,0.2670543
10570.jpg,0.999974
10571.jpg,2.8986942e-06
10572.jpg,0.99993587
10573.jpg,0.99966705
10574.jpg,0.99912673
10575.jpg,1.16637675e-05
10576.jpg,0.9323047
10577.jpg,7.132291e-07
10578.jpg,2.7921866e-05
10579.jpg,3.3990293e-06
1058.jpg,9.9229255e-05
10580.jpg,1.933198e-08
10581.jpg,0.9999988
10582.jpg,2.0882894e-07
10583.jpg,4.450494e-07
10584.jpg,0.9999995
10585.jpg,0.0011993318
10586.jpg,2.2858884e-09
10587.jpg,0.9822411
10588.jpg,0.37794673
10589.jpg,1.0
1059.jpg,5.6263657e-06
10590.jpg,0.9996711
10591.jpg,0.9999925
10592.jpg,0.9999999
10593.jpg,1.0848499e-08
10594.jpg,0.9999721
10595.jpg,0.009189447
10596.jpg,0.007305081
10597.jpg,0.9999976
10598.jpg,1.261698e-06
10599.jpg,0.9999994
106.jpg,0.999915
1060.jpg,0.9999126
10600.jpg,2.2825778e-05
10601.jpg,1.9117692e-08
10602.jpg,1.7572283e-06
10603.jpg,4.6956938e-08
10604.jpg,0.91014993
10605.jpg,0.99872017
10606.jpg,1.0
10607.jpg,1.0
10608.jpg,0.99949336
10609.jpg,0.8793604
1061.jpg,0.0007688902
10610.jpg,0.9975521
10611.jpg,0.9999974
10612.jpg,0.18398708
10613.jpg,0.9997373
10614.jpg,0.92694044
10615.jpg,1.4035164e-09
10616.jpg,2.0532525e-05
10617.jpg,0.0018254041
10618.jpg,0.99999464
10619.jpg,4.3398757e-07
1062.jpg,1.662461e-07
10620.jpg,3.4738823e-06
10621.jpg,0.99997747
10622.jpg,5.0906143e-05
10623.jpg,0.05660734
10624.jpg,0.3584101
10625.jpg,0.99764085
10626.jpg,3.2552978e-09
10627.jpg,0.9992488
10628.jpg,0.99999774
10629.jpg,0.9999764
1063.jpg,1.7041002e-06
10630.jpg,0.95965946
10631.jpg,3.456607e-08
10632.jpg,0.02432754
10633.jpg,4.9228355e-09
10634.jpg,2.7244587e-07
10635.jpg,0.999818
10636.jpg,2.7350538e-06
10637.jpg,0.99999404
10638.jpg,0.99999225
10639.jpg,0.9754543
1064.jpg,1.6435235e-06
10640.jpg,0.9215896
10641.jpg,0.99675995
10642.jpg,0.9103706
10643.jpg,0.997851
10644.jpg,0.9990351
10645.jpg,4.157909e-05
10646.jpg,0.9991621
10647.jpg,0.99999833
10648.jpg,0.9830257
10649.jpg,0.9982186
1065.jpg,7.180892e-07
10650.jpg,3.0206966e-06
10651.jpg,1.04762336e-07
10652.jpg,0.9999764
10653.jpg,0.9965268
10654.jpg,0.995593
10655.jpg,0.01094305
10656.jpg,0.001249043
10657.jpg,1.2873669e-07
10658.jpg,3.6297675e-05
10659.jpg,1.0
1066.jpg,0.99999857
10660.jpg,0.99162877
10661.jpg,0.9999633
10662.jpg,0.99993515
10663.jpg,2.7270783e-08
10664.jpg,0.99557483
10665.jpg,0.987462
10666.jpg,0.9993826
10667.jpg,2.3304597e-07
10668.jpg,3.5435838e-07
10669.jpg,0.0003746259
1067.jpg,0.00055516977
10670.jpg,5.756017e-07
10671.jpg,3.162043e-07
10672.jpg,0.98823965
10673.jpg,0.9999999
10674.jpg,2.6832996e-07
10675.jpg,6.1325505e-07
10676.jpg,3.4527243e-06
10677.jpg,0.99998677
10678.jpg,0.9999819
10679.jpg,5.458166e-08
1068.jpg,1.0094534e-07
10680.jpg,5.410024e-06
10681.jpg,0.0054509263
10682.jpg,0.9999999
10683.jpg,0.9954496
10684.jpg,6.3257133e-09
10685.jpg,0.00055980776
10686.jpg,0.19267248
10687.jpg,1.0
10688.jpg,0.99522096
10689.jpg,0.99956447
1069.jpg,0.01025954
10690.jpg,4.1174832e-07
10691.jpg,0.9999995
10692.jpg,0.99994695
10693.jpg,1.8255722e-07
10694.jpg,0.99999905
10695.jpg,1.1053186e-08
10696.jpg,0.9979506
10697.jpg,0.99492055
10698.jpg,4.4766045e-07
10699.jpg,0.0008504583
107.jpg,3.2161412e-07
1070.jpg,3.1688167e-08
10700.jpg,1.9293303e-08
10701.jpg,0.99988973
10702.jpg,0.9999999
10703.jpg,2.2108422e-06
10704.jpg,1.0
10705.jpg,8.6113985e-05
10706.jpg,0.9999976
10707.jpg,0.9982759
10708.jpg,1.0
10709.jpg,1.0444075e-05
1071.jpg,0.9948101
10710.jpg,0.9999995
10711.jpg,0.0005322876
10712.jpg,3.621275e-06
10713.jpg,0.9999083
10714.jpg,0.9997248
10715.jpg,4.8100947e-06
10716.jpg,0.9999987
10717.jpg,0.10643956
10718.jpg,0.9864336
10719.jpg,8.805026e-09
1072.jpg,2.8578444e-08
10720.jpg,0.8135406
10721.jpg,0.9997683
10722.jpg,4.8561027e-08
10723.jpg,0.9999964
10724.jpg,0.0010958617
10725.jpg,2.0393192e-07
10726.jpg,0.9971209
10727.jpg,0.99999964
10728.jpg,0.9998374
10729.jpg,1.0
1073.jpg,9.111495e-07
10730.jpg,0.00015206201
10731.jpg,0.96907514
10732.jpg,2.7913507e-07
10733.jpg,0.003351543
10734.jpg,9.48576e-08
10735.jpg,0.998809
10736.jpg,0.9999987
10737.jpg,0.64842707
10738.jpg,0.979318
10739.jpg,4.2181e-06
1074.jpg,0.9999932
10740.jpg,0.0002776715
10741.jpg,0.9973048
10742.jpg,1.0
10743.jpg,0.99998796
10744.jpg,0.9269727
10745.jpg,0.99596316
10746.jpg,0.69375646
10747.jpg,0.99734515
10748.jpg,6.854853e-06
10749.jpg,0.9999995
1075.jpg,0.9068491
10750.jpg,4.7275243e-08
10751.jpg,0.9999547
10752.jpg,1.0
10753.jpg,3.6375454e-08
10754.jpg,0.99999535
10755.jpg,0.9999918
10756.jpg,2.422315e-07
10757.jpg,0.9999368
10758.jpg,8.0048e-05
10759.jpg,3.1458242e-08
1076.jpg,0.99940586
10760.jpg,5.1824327e-06
10761.jpg,0.9999999
10762.jpg,0.9998091
10763.jpg,0.9999989
10764.jpg,0.9974381
10765.jpg,5.4776792e-05
10766.jpg,6.030206e-08
10767.jpg,0.006112648
10768.jpg,1.0
10769.jpg,0.99842024
1077.jpg,0.9995271
10770.jpg,1.0
10771.jpg,0.9998385
10772.jpg,0.99999857
10773.jpg,0.99996245
10774.jpg,0.9998623
10775.jpg,1.4034522e-09
10776.jpg,1.5275764e-07
10777.jpg,0.90246284
10778.jpg,0.054734785
10779.jpg,3.3723296e-07
1078.jpg,0.9829972
10780.jpg,0.930529
10781.jpg,7.1990066e-06
10782.jpg,0.9991279
10783.jpg,0.9705992
10784.jpg,4.6742727e-05
10785.jpg,0.0021295557
10786.jpg,0.99982905
10787.jpg,0.99997103
10788.jpg,1.0345006e-05
10789.jpg,0.9999068
1079.jpg,0.9999821
10790.jpg,1.0
10791.jpg,1.0
10792.jpg,5.5110845e-06
10793.jpg,1.7506919e-07
10794.jpg,1.9337772e-06
10795.jpg,0.99678963
10796.jpg,0.99678063
10797.jpg,6.7544505e-07
10798.jpg,3.0352796e-06
10799.jpg,0.9999602
108.jpg,0.99578947
1080.jpg,6.6817156e-06
10800.jpg,0.9999945
10801.jpg,0.9994561
10802.jpg,2.0769676e-05
10803.jpg,0.99988496
10804.jpg,0.04530671
10805.jpg,0.9779457
10806.jpg,0.99839205
10807.jpg,0.9965714
10808.jpg,3.0701784e-05
10809.jpg,0.9998443
1081.jpg,1.0
10810.jpg,6.172496e-07
10811.jpg,7.4477447e-07
10812.jpg,0.98555124
10813.jpg,0.99999964
10814.jpg,0.58559775
10815.jpg,1.9934234e-08
10816.jpg,0.98342276
10817.jpg,0.9999765
10818.jpg,0.99972826
10819.jpg,3.556605e-07
1082.jpg,6.665078e-05
10820.jpg,0.429932
10821.jpg,1.0426968e-05
10822.jpg,0.9999999
10823.jpg,0.23690699
10824.jpg,0.9999814
10825.jpg,3.4536363e-06
10826.jpg,0.00019983885
10827.jpg,0.9999771
10828.jpg,0.99918777
10829.jpg,0.01926465
1083.jpg,0.09398464
10830.jpg,0.99567896
10831.jpg,0.99998486
10832.jpg,0.9992538
10833.jpg,0.99997854
10834.jpg,1.817097e-08
10835.jpg,0.99999225
10836.jpg,1.0
10837.jpg,2.7627428e-07
10838.jpg,0.9993587
10839.jpg,0.00016508922
1084.jpg,3.4249094e-08
10840.jpg,0.054211393
10841.jpg,0.06335983
10842.jpg,0.9990182
10843.jpg,0.9996226
10844.jpg,0.9985562
10845.jpg,3.2490567e-07
10846.jpg,0.9999105
10847.jpg,0.9997739
10848.jpg,0.9999167
10849.jpg,2.1989104e-07
1085.jpg,5.5088594e-07
10850.jpg,0.9999995
10851.jpg,6.134825e-08
10852.jpg,0.00015294338
10853.jpg,1.0
10854.jpg,6.627163e-07
10855.jpg,0.99919516
10856.jpg,0.99999905
10857.jpg,0.9977265
10858.jpg,0.9994522
10859.jpg,0.99999297
1086.jpg,5.304958e-07
10860.jpg,0.98305696
10861.jpg,2.226244e-07
10862.jpg,0.994762
10863.jpg,5.0187353e-08
10864.jpg,0.0011652957
10865.jpg,0.9999784
10866.jpg,9.229172e-09
10867.jpg,3.853474e-06
10868.jpg,0.00033008002
10869.jpg,5.7516227e-06
1087.jpg,1.01982005e-05
10870.jpg,5.5318425e-09
10871.jpg,0.9998677
10872.jpg,0.52307504
10873.jpg,0.9997955
10874.jpg,0.97529775
10875.jpg,1.2159164e-05
10876.jpg,0.9820685
10877.jpg,2.8982518e-06
10878.jpg,0.99999964
10879.jpg,2.8726587e-05
1088.jpg,0.9984762
10880.jpg,0.99998057
10881.jpg,0.9999989
10882.jpg,0.0004457288
10883.jpg,0.9998771
10884.jpg,0.9999999
10885.jpg,8.819058e-05
10886.jpg,0.9999875
10887.jpg,1.0
10888.jpg,2.2165139e-07
10889.jpg,0.9975987
1089.jpg,0.99784136
10890.jpg,1.0
10891.jpg,0.94764346
10892.jpg,7.336224e-08
10893.jpg,0.99899167
10894.jpg,0.99999917
10895.jpg,0.12781617
10896.jpg,0.99844486
10897.jpg,8.696423e-07
10898.jpg,1.8863713e-07
10899.jpg,0.99997413
109.jpg,0.9783624
1090.jpg,0.09289971
10900.jpg,9.720566e-05
10901.jpg,0.001723462
10902.jpg,0.6253466
10903.jpg,2.2509455e-06
10904.jpg,0.99994254
10905.jpg,1.06369455e-08
10906.jpg,0.00016555598
10907.jpg,1.0239258e-06
10908.jpg,0.99995923
10909.jpg,4.5921965e-08
1091.jpg,0.9999386
10910.jpg,0.9969945
